### DATA:

         Q               I              Error
                            3.1172894171539124e-07, 
                            2.815039358947962e-07, 
                            3.9574381661865544e-07, 
                            4.312217310828688e-07, 
                            2.457241370519084e-07, 
                            2.6412040441033605e-07, 
                            5.642599654834774e-07, 
                            5.281080192390458e-08, 
                            8.160184520938908e-07, 
                            6.692271198180608e-07, 
                            -6.285376253470686e-08, 
                            -2.28336048039342e-08, 
                            -1.0297467911441367e-07, 
                            -7.285852705368526e-07, 
                            2.820192014107944e-07, 
                            2.0976092602661835e-07, 
                            5.965687196385728e-07, 
                            -3.316880932054394e-08, 
                            1.677370781574247e-07, 
                            4.3720979895317104e-07, 
                            4.50004955598276e-07, 
                            1.132131740185317e-06, 
                            7.449597021412162e-07, 
                            6.593547813419651e-07, 
                            2.0102019481952232e-07, 
                            6.632156252354642e-07, 
                            -2.4167906124964e-09, 
                            3.430196982206755e-07, 
                            1.1176034784595508e-07, 
                            -8.731030290426844e-08, 
                            5.674362146152415e-07, 
                            1.0587125539637397e-07, 
                            5.295937279400594e-07, 
                            -3.43629892931937e-07, 
                            2.4455697055670196e-07, 
                            4.280968456465329e-07, 
                            -1.3866806123374485e-07, 
                            4.338954601684981e-07, 
                            2.7994508967252287e-07, 
                            7.070884324508056e-07, 
                            2.563988907557721e-07, 
                            2.9300104289782206e-07, 
                            3.285402545374903e-07, 
                            2.4612997115156103e-07, 
                            3.615551845473175e-07, 
                            1.1615081732367454e-06, 
                            9.170792783505737e-07, 
                            4.206857750686465e-08, 
                            1.915097840484413e-07, 
                            1.507132462183889e-09, 
                            -2.827240626340405e-07, 
                            4.6054489074861526e-07, 
                            2.9404723486525695e-07, 
                            -1.0947780413421684e-07, 
                            5.775512560852829e-07, 
                            1.367898168872388e-07, 
                            6.368749168623548e-07, 
                            5.639350320122587e-07, 
                            2.7023932566375265e-07, 
                            5.622910998868765e-07, 
                            4.0525004936437094e-07, 
                            3.685361214975642e-07, 
                            3.5137893234180305e-07, 
                            6.572004890573772e-07, 
                            7.800160598952598e-07, 
                            6.092186307297665e-08, 
                            5.40413407308643e-08, 
                            1.1276710146234954e-07, 
                            8.344136151553064e-08, 
                            5.11815446749607e-07, 
                            4.237917606912447e-07, 
                            3.307940834519173e-07, 
                            7.364133231142749e-07, 
                            -6.598152499230316e-08, 
                            5.901184185300801e-07, 
                            4.0221504662094046e-07, 
                            -3.4227049217887546e-07, 
                            2.871982213932459e-07, 
                            4.071372815278949e-07, 
                            2.792161444039135e-07, 
                            -1.449012817901069e-07, 
                            2.631483912729343e-07, 
                            4.960804716485613e-07, 
                            1.0217387257230526e-07, 
                            6.105669047193033e-07, 
                            6.674359235301473e-08, 
                            2.848687106842118e-07, 
                            2.145213243599716e-08, 
                            3.865199079831336e-07, 
                            -8.407248243246177e-08, 
                            5.419627554757335e-08, 
                            6.840080426343807e-07, 
                            -4.652468410173877e-07, 
                            2.1267225998284986e-07, 
                            2.3363630138784415e-07, 
                            9.69918589331899e-08, 
                            4.4259181938035726e-08, 
                            2.839696820814496e-07, 
                            2.6243817256665456e-07, 
                            1.0247728000362248e-07, 
                            2.8185721098796843e-07, 
                            2.3668654019953585e-07, 
                            4.631461734390335e-07, 
                            8.632423997776324e-08, 
                            -1.265388832902787e-07, 
                            2.1985458113677316e-07, 
                            4.410543086138312e-07, 
                            -8.412437586181913e-08, 
                            5.1904956751848215e-08, 
                            -6.804829337545379e-08, 
                            7.296520124730491e-07, 
                            -3.1437176175428857e-07, 
                            2.829383693284327e-07, 
                            -4.6830363821392886e-08, 
                            1.4754079672851328e-07, 
                            3.512998660329609e-07, 
                            3.1803537248295707e-07, 
                            2.7506611215527143e-07, 
                            -5.063931804537439e-08, 
                            -5.450007447751961e-08, 
                            -1.8975372545061912e-07, 
                            5.333292330572924e-07, 
                            6.531972000071207e-07, 
                            1.576495332140109e-07, 
                            1.4596583858999478e-07, 
                            6.015375663781046e-07, 
                            6.085269763866409e-07, 
                            3.3232610881113074e-07, 
                            6.300540552742663e-07, 
                            2.61080662185306e-07, 
                            6.747359382536008e-07, 
                            2.8249157431864017e-07, 
                            3.6647673531267464e-07, 
                            -5.1038747254244635e-09, 
                            2.744637701980842e-07, 
                            4.205225929296278e-07, 
                            4.64695532037581e-07, 
                            6.235115622638725e-07, 
                            5.637639785729802e-07, 
                            -2.4879299816498943e-07, 
                            4.369237758372091e-07, 
                            5.461544287224348e-07, 
                            1.3261202937776475e-07, 
                            2.469137818393665e-07, 
                            4.3246899249512845e-07, 
                            -1.3993766321188578e-07, 
                            2.7731359037704807e-07, 
                            -1.6890373598945824e-07, 
                            3.854147993306842e-07, 
                            5.27477943170506e-07, 
                            3.9386518176857033e-07, 
                            5.557979870742399e-07, 
                            6.312694020512492e-07, 
                            -9.217079214604529e-08, 
                            1.1313814415049744e-07, 
                            3.6878157284259167e-07, 
                            -2.480308097851636e-07, 
                            1.2470231206753692e-07, 
                            3.2207901579216836e-07, 
                            5.186263050355337e-07, 
                            3.35948312921849e-07, 
                            8.139728197681274e-07, 
                            5.535700270918811e-07, 
                            -2.0656920406938396e-07, 
                            4.2444434324946305e-07, 
                            3.8282982800930784e-07, 
                            5.647781838368175e-07, 
                            3.165068524312187e-07, 
                            5.133054556591816e-07, 
                            5.205550811643851e-08, 
                            2.462637506008826e-07, 
                            4.560345898132399e-07, 
                            3.773759272062273e-07, 
                            -9.367048501499103e-08, 
                            7.64437037700574e-09, 
                            1.0140671845916747e-07, 
                            6.284566194504152e-07, 
                            -2.6317003579650078e-09, 
                            7.877648100475353e-07, 
                            5.5876308989123e-07, 
                            2.426783204493689e-07, 
                            3.4558017006973774e-07, 
                            5.215926181101834e-07, 
                            6.979730283930561e-07, 
                            5.914504594165045e-07, 
                            2.0583480463715813e-07, 
                            1.781239171862117e-07, 
                            5.666007928827752e-07, 
                            9.06633964373512e-08, 
                            4.5765935635835384e-08, 
                            6.037660599589094e-07, 
                            2.7566358185941984e-07, 
                            2.0802959450900957e-07, 
                            2.0230676498218307e-07, 
                            3.4863647440065373e-07, 
                            -6.3584982700714e-08, 
                            2.931949325422296e-07, 
                            3.9093307749104984e-07, 
                            8.632766689188113e-09, 
                            -3.75263866198448e-08, 
                            2.0124061931371976e-07, 
                            -4.651063290351641e-09, 
                            1.0363282719678744e-06, 
                            1.046345169158876e-07, 
                            -1.645040633989702e-07, 
                            -2.5696582596044764e-07, 
                            6.387459858177717e-07, 
                            4.563046813111732e-07, 
                            2.155593951385761e-07, 
                            8.578381589587267e-08, 
                            -1.79452484213538e-07, 
                            1.8336184031179222e-07, 
                            4.590073749284533e-07, 
                            3.711209927004094e-07, 
                            2.483009701888509e-07, 
                            2.27798134148748e-07, 
                            6.23491163187788e-07, 
                            1.4974603810897508e-07, 
                            5.056079987079766e-07, 
                            -3.238345831109795e-07, 
                            5.5629981949714794e-08, 
                            3.6013179005681147e-07, 
                            2.331697595096692e-08, 
                            7.23140193148944e-07, 
                            1.834218437924835e-07, 
                            5.73465895813817e-07, 
                            -1.5794296963695937e-08, 
                            1.8830441228481512e-07, 
                            -2.858478959670728e-07, 
                            -1.190112592877216e-07, 
                            7.490690380195996e-07, 
                            1.3707330734831427e-07, 
                            5.441796987339163e-07, 
                            4.7914800789691e-07, 
                            2.8554589522026255e-07, 
                            3.827885278028309e-07, 
                            4.341068365193193e-07, 
                            1.5509436779577645e-07, 
                            3.847076273296197e-07, 
                            6.168572949635222e-07, 
                            5.154908447424852e-07, 
                            3.835888110741483e-07, 
                            7.304938356369159e-07, 
                            2.4732861175607656e-07, 
                            1.903971195131544e-07, 
                            3.9386736428967906e-07, 
                            5.127339399785004e-07, 
                            5.657941639342329e-07, 
                            5.122538405247802e-07, 
                            5.688749089103128e-07, 
                            9.922000703327785e-07, 
                            3.590563619392283e-07, 
                            1.0368193112482661e-07, 
                            1.6739407225545695e-07, 
                            2.0025454084393928e-07, 
                            -1.3775232796416505e-08, 
                            2.72425514122522e-07, 
                            2.1336459283111924e-07, 
                            3.377563752594979e-08, 
                            2.0081032680157536e-07, 
                            9.440742986222687e-08, 
                            3.922307290636417e-07, 
                            2.3229893929471707e-07, 
                            6.846875703768311e-07, 
                            7.84982474511327e-07, 
                            9.613902403369817e-08, 
                            6.906006869904888e-07, 
                            6.193965501588777e-07, 
                            8.504915119859574e-07, 
                            6.991428326542248e-08, 
                            6.424120649485708e-07, 
                            5.282111874353825e-07, 
                            6.165092816126413e-07, 
                            2.664720196638148e-07, 
                            2.1379339829384537e-07, 
                            1.249967164307483e-07, 
                            -1.3292255515559318e-08, 
                            -2.087342606905546e-08, 
                            3.3440675963331826e-07, 
                            -8.212540571570765e-08, 
                            2.954031863067409e-07, 
                            5.252102808293593e-08, 
                            -1.3256647055636696e-07, 
                            2.904070420565993e-07, 
                            -1.681710551006235e-08, 
                            8.1029409262895e-08, 
                            1.110288056395937e-07, 
                            4.965585615211316e-07, 
                            4.080349085277409e-07, 
                            4.927377952979879e-07, 
                            6.881935878609789e-07, 
                            2.762746042606745e-07, 
                            5.795926867493907e-07, 
                            2.8607896583734134e-07, 
                            5.213776402973476e-07, 
                            1.213167622085018e-07, 
                            1.810024749770717e-07, 
                            2.556924172617122e-07, 
                            1.2447694064820597e-07, 
                            3.32063628519879e-07, 
                            4.208291022893541e-07, 
                            5.955697113322694e-07, 
                            3.008246544558678e-07, 
                            -1.2361035991549953e-07, 
                            2.5891382275432654e-07, 
                            3.768141641290001e-07, 
                            2.7147663950019215e-07, 
                            1.3867156270483243e-07, 
                            3.734409765386933e-07, 
                            4.465769363960964e-07, 
                            3.355776272415627e-07, 
                            3.0876321538879647e-07, 
                            8.2943792094086e-09, 
                            5.561827161411407e-08, 
                            1.7454337651782765e-07, 
                            1.600013307378105e-07, 
                            2.483012111579662e-07, 
                            5.156035428574207e-07, 
                            8.653884607701413e-07, 
                            5.559013238784278e-07, 
                            2.5729116645228525e-07, 
                            1.10588623885135e-07, 
                            6.261136322743104e-07, 
                            4.921104353218858e-07, 
                            5.364547523688048e-07, 
                            4.030230539479781e-07, 
                            1.7450116448675677e-07, 
                            1.7268213545024253e-07, 
                            7.088067103661661e-08, 
                            5.368938944186151e-07, 
                            -1.2863920490306507e-08, 
                            2.629146715740517e-07, 
                            4.511726597545355e-07, 
                            -1.156373323254397e-08, 
                            4.573033064567808e-08, 
                            4.4846621937207975e-07, 
                            3.614028662625622e-07, 
                            1.652340660424214e-07, 
                            4.775405294690557e-07, 
                            -5.166371415591489e-08, 
                            7.184799122944662e-07, 
                            4.6351073569575394e-07, 
                            3.93611038059488e-07, 
                            1.0656964369871659e-07, 
                            2.5006828068176853e-07, 
                            5.788507576294841e-07, 
                            2.403744428383753e-07, 
                            2.0408803533270246e-08, 
                            6.080094729393427e-07, 
                            2.61485181816316e-07, 
                            -4.074652060347505e-08, 
                            4.2550838121013125e-07, 
                            2.3030146551995526e-07, 
                            1.8831296984115416e-07, 
                            1.2694969086286785e-08, 
                            6.060502438886439e-07, 
                            2.3628003880095835e-07, 
                            1.761938786357403e-07, 
                            9.247338127362072e-08, 
                            4.198629560731334e-07, 
                            3.1343189128421444e-07, 
                            1.0731731323708328e-07, 
                            1.95254679963351e-07, 
                            5.167485355643618e-07, 
                            1.9957535240822188e-07, 
                            3.0199198521462276e-08, 
                            1.452759654799012e-07, 
                            4.5190304277757994e-07, 
                            8.942358346055842e-07, 
                            2.6778582709564743e-07, 
                            1.8359430981431718e-07, 
                            8.553690280188564e-07, 
                            8.991008898321757e-08, 
                            4.750695849890538e-07, 
                            3.811132871541816e-07, 
                            -3.575389865379349e-09, 
                            4.042772170640606e-07, 
                            4.238211572339264e-08, 
                            1.9983106003326366e-07, 
                            8.730379317953942e-08, 
                            1.8346462487774678e-07, 
                            4.1314365554595824e-07, 
                            2.580463271879253e-07, 
                            2.514457058694853e-07, 
                            1.7654655094721885e-07, 
                            -9.58696216801643e-08, 
                            4.0353063587783794e-07, 
                            3.7017491995002394e-07, 
                            5.885335554679421e-07, 
                            5.888115149786244e-07, 
                            9.317172842291679e-07, 
                            5.996271338979837e-07, 
                            4.640308442383776e-07, 
                            3.737228593482673e-07, 
                            6.204096488780217e-07, 
                            5.696229476232849e-07, 
                            -1.3195197132717687e-07, 
                            7.083883297547265e-07, 
                            6.7909670742494e-07, 
                            2.3059404446586167e-07, 
                            2.2923562379679078e-07, 
                            5.567823130723351e-07, 
                            4.5222557324214687e-07, 
                            2.9347785884248445e-07, 
                            4.841560382550481e-07, 
                            1.2426834754202366e-07, 
                            2.2897562917418084e-07, 
                            6.292307502067492e-07, 
                            -1.8535489009041866e-08, 
                            4.399970902083071e-07, 
                            3.007682747144804e-07, 
                            2.2128952568081987e-07, 
                            2.560598638873219e-07, 
                            7.755374918514451e-08, 
                            6.610853464984604e-08, 
                            -7.379357746955285e-08, 
                            3.4652804146688356e-07, 
                            1.5286885936034143e-07, 
                            3.420008926726978e-07, 
                            -6.985502919696352e-08, 
                            6.00944625442153e-07, 
                            2.0691991385740336e-07, 
                            3.976832351304581e-07, 
                            4.6667371147619e-07, 
                            4.87513772816148e-07, 
                            1.9194367483238187e-08, 
                            2.863367822335644e-07, 
                            2.2507586854357312e-07, 
                            1.8231480432879263e-07, 
                            4.956445052979708e-07, 
                            4.474272964100094e-07, 
                            1.2129263931656034e-07, 
                            4.895162001195831e-07, 
                            4.185308057970357e-07, 
                            1.2786726327402132e-07, 
                            5.123520109865494e-07, 
                            2.5649536955419347e-07, 
                            3.5033509595519217e-07, 
                            6.024286250972581e-07, 
                            -2.3847029299189924e-07, 
                            5.520180535649737e-07, 
                            7.763548113473493e-07, 
                            2.066172447614724e-07, 
                            5.649579312136953e-07, 
                            2.4187925021142723e-07, 
                            5.487592898559917e-07, 
                            4.176021774073613e-07, 
                            1.8685297923452337e-07, 
                            6.980114100741996e-07, 
                            3.71815316222894e-07, 
                            4.014773010770358e-07, 
                            4.951447934844793e-07, 
                            4.3015513326377766e-07, 
                            4.894762394647549e-07, 
                            5.670862602401365e-07, 
                            7.645689997750652e-07, 
                            6.546260672716298e-07, 
                            1.5302309141961448e-08, 
                            1.4752717048460222e-07, 
                            6.102786282621366e-07, 
                            7.727402471447471e-08, 
                            -1.9480514730946418e-07, 
                            6.41272049059611e-07, 
                            3.834471072283314e-08, 
                            4.140291704176621e-07, 
                            3.2843100637391796e-07, 
                            -3.025205846193615e-07, 
                            2.010845489278431e-08, 
                            2.4933447366027563e-08, 
                            8.748164528527195e-07, 
                            2.926919904871625e-07, 
                            3.604914929885889e-08, 
                            6.46267253194388e-07, 
                            8.562436544565803e-07, 
                            5.041370945917881e-07, 
                            -6.1968752682994155e-09, 
                            1.0269458617321563e-07, 
                            3.8117291154679634e-07, 
                            1.8988043808633728e-07, 
                            7.398676071102611e-07, 
                            9.127846646801153e-07, 
                            3.456747878060275e-07, 
                            3.2526744231826224e-07, 
                            -2.7865546586807737e-08, 
                            6.828349140092551e-07, 
                            1.0037244092240975e-06, 
                            2.5244000732509816e-07, 
                            -1.504415640019726e-07, 
                            -1.1744942530021491e-07, 
                            3.882446582058971e-07, 
                            3.1223197335826846e-08, 
                            4.2594494874577547e-07, 
                            4.3815012750505036e-07, 
                            2.6173942455863685e-07, 
                            3.3715280776065045e-07, 
                            1.294549395369235e-07, 
                            4.180135602938856e-07, 
                            3.215213661792676e-07, 
                            8.888398633499872e-08, 
                            6.374237241000595e-07, 
                            1.1716028298930678e-07, 
                            3.8158711045791376e-07, 
                            1.0774823685791425e-06, 
                            1.2421910893383775e-06, 
                            -2.443745576296755e-07, 
                            4.2698857083970605e-07, 
                            1.6218319300321648e-07, 
                            5.671536438087991e-07, 
                            8.472186525586449e-07, 
                            7.448389631983288e-07, 
                            -5.052751328222365e-07, 
                            1.9364232053065167e-07, 
                            4.5934608216244967e-07, 
                            4.186580413480906e-07, 
                            1.1747958627524759e-07, 
                            5.023661876316689e-07, 
                            7.281077988155294e-07, 
                            -1.1302343333864399e-07, 
                            4.226011187883431e-08, 
                            4.1494240106803343e-07, 
                            2.876498821101334e-07, 
                            7.986328732071631e-07, 
                            9.377683756158464e-08, 
                            -3.152382082761868e-08, 
                            1.4654512652076316e-07, 
                            6.42239274127464e-07, 
                            3.819578778697891e-07, 
                            3.8127903420558064e-07, 
                            -1.9615503351555265e-07, 
                            1.1142233563501788e-06, 
                            2.712531421123476e-07, 
                            4.808140186818674e-07, 
                            9.1916371381346e-07, 
                            1.5785276639810493e-07, 
                            4.263454326882361e-07, 
                            3.603846372288607e-07, 
                            -9.548045913974416e-08, 
                            -2.9874264022255884e-07, 
                            1.1253529821945628e-06, 
                            1.232244292230129e-07, 
                            1.9444064723653324e-07, 
                            2.785948707766423e-07, 
                            7.672165170699218e-07, 
                            3.2214493123680383e-07, 
                            6.365203039154808e-07, 
                            4.7505278952263e-07, 
                            -8.900213613027074e-07, 
                            -1.6848815288844382e-07, 
                            7.460582120578579e-07, 
                            -1.8368842292474194e-07, 
                            1.195864064372842e-06, 
                            2.3496888902909313e-07, 
                            5.112267457788107e-07, 
                            -8.644291452659197e-08, 
                            2.4661421193504347e-07, 
                            9.809834528173225e-07, 
                            2.110645902941204e-07, 
                            3.73209836395573e-07, 
                            6.338734879935134e-07, 
                            1.862312744656615e-07, 
                            3.389832520860679e-07, 
                            -7.620200047011383e-09, 
                            7.50986343492724e-08, 
                            6.11229490473966e-07, 
                            1.1383007568912633e-07, 
                            -8.390516856483234e-08, 
                            -3.132853397245723e-07, 
                            5.544811934886986e-07, 
                            9.638330617561702e-07, 
                            -7.324585916148769e-10, 
                            -3.880993297374351e-07, 
                            3.961882521680951e-07, 
                            -4.378227579513254e-07, 
                            -5.916665272248987e-07, 
                            -2.3157230964958947e-07, 
                            2.4584803672456587e-07, 
                            2.397991558556457e-07, 
                            3.161475464079615e-07, 
                            5.585452946275453e-07, 
                            1.7906180498858623e-07, 
                            8.082971553365324e-07, 
                            -1.7640855859046967e-07, 
                            -7.265443314889895e-07, 
                            -6.360058154516401e-07, 
                            2.572576201278045e-07, 
                            5.880534085665362e-08, 
                            6.141823083160846e-07, 
                            4.971875480616207e-07, 
                            -1.2948817189673193e-07, 
                            7.152522943989512e-07, 
                            3.3304142784009687e-07, 
                            -3.6098156575940533e-07, 
                            -5.446173735197242e-07, 
                            3.116444494769295e-07, 
                            4.650806724666513e-07, 
                            -4.6200516410416e-07, 
                            8.299360888643563e-07, 
                            6.1468337795297e-07, 
                            3.202571866118436e-07, 
                            2.3173113014931433e-07, 
                            -8.95826000989012e-08, 
                            7.751615363027509e-07, 
                            4.0158079402627363e-07, 
                            1.2373248097039213e-07, 
                            5.15359043738053e-07, 
                            1.5130135209817367e-06, 
                            -6.656873056848268e-07, 
                            -8.209757226932234e-08, 
                            9.440128645510498e-07, 
                            1.8073396018168525e-06, 
                            1.4415739736312981e-06, 
                            3.718319044355563e-08, 
                            5.651662965498125e-07, 
                            1.400659708725199e-06, 
                            6.032278618415566e-07, 
                            8.664476913258873e-07, 
                            5.5686280922496e-07, 
                            1.0214165541723833e-07, 
                            -1.4811378897684736e-07, 
                            7.188446063481947e-07, 
                            -5.922836473740975e-07, 
                            6.270340299343783e-08, 
                            2.0513994243709225e-06, 
                            -3.4192090889557735e-09, 
                            1.1048285829251215e-07, 
                            4.7063016102611146e-07, 
                            -4.497101145586362e-07, 
                            -1.0481635358613092e-06, 
                            -6.0853235620034e-07, 
                            6.622967855423891e-07, 
                            7.087486812738836e-07, 
                            -5.39594253114277e-07, 
                            6.879580420734039e-07, 
                            5.873756110475499e-07, 
                            4.3975304873737495e-07, 
                            -1.467048039744883e-07, 
                            8.86263292215064e-07, 
                            4.584346150468756e-07, 
                            3.116530784341841e-07, 
                            -7.761743869507211e-07, 
                            -6.449826922068985e-07, 
                            4.1868681973932424e-07, 
                            -5.314692182369245e-07, 
                            8.71730478587695e-07, 
                            -3.3332187564945044e-07, 
                            5.002830201633394e-07, 
                            3.930720458111697e-07, 
                            1.252144067649656e-06, 
                            -1.8485092664805134e-07, 
                            -5.89526020170746e-07, 
                            1.1811176208323335e-06, 
                            -4.812291808585625e-07, 
                            4.254907088490012e-08, 
                            -4.3685372362853185e-07, 
                            5.269169827572022e-07, 
                            9.068372260765733e-07, 
                            -3.2200365744129006e-07, 
                            -1.782620305046522e-07, 
                            1.509446220811271e-07, 
                            4.391454214786715e-07, 
                            -9.380217639220591e-07, 
                            -5.918477552987569e-08, 
                            7.382931758358737e-07, 
                            2.4648503341229447e-07, 
                            -6.296713711294164e-07, 
                            -2.3826648343687522e-08, 
                            2.5165426214129246e-07, 
                            4.967184983377008e-09, 
                            5.700317001824159e-07, 
                            -5.01763645365793e-07, 
                            6.605077464584389e-07, 
                            2.9545179675261505e-07, 
                            9.56692669013267e-08, 
                            -2.0527673177165924e-07, 
                            5.47686481188482e-07, 
                            4.1471133669155355e-07, 
                            -4.6962781247707056e-07, 
                            -8.046693676829781e-07, 
                            4.074938087491616e-07, 
                            -1.3848731767374046e-07, 
                            -3.2519225888404633e-07, 
                            2.9154590657975473e-07, 
                            6.939213598215024e-07, 
                            8.977922395071127e-07, 
                            1.679624520696569e-07, 
                            -9.617890382968381e-07, 
                            -4.557920806301687e-07, 
                            1.1160447301937844e-06, 
                            4.82580225588384e-07, 
                            -4.3254184197986946e-07, 
                            -8.527704740494547e-07, 
                            2.8742379283639507e-07, 
                            -4.6722973066531485e-07, 
                            -3.440174346295379e-07, 
                            -5.103471067148001e-08, 
                            1.0755902950448995e-06, 
                            -1.3458473214608697e-07, 
                            1.8269863712123413e-07, 
                            3.881795882044102e-07, 
                            3.6054941916092884e-07, 
                            2.5312981783412333e-07, 
                            -5.138134157669872e-07, 
                            -3.326788507211545e-07, 
                            -2.398116445681266e-07, 
                            4.25433363623923e-07, 
                            -9.6334561211181e-08, 
                            1.0150282640357673e-06, 
                            1.719731369998815e-07, 
                            2.3555374867571117e-07, 
                            1.5999265772254235e-06, 
                            -4.696602899598003e-09, 
                            5.974582479305453e-07, 
                            -2.1013675942060845e-07, 
                            -3.1291880901822237e-07, 
                            3.04608361466112e-07, 
                            1.177335683882198e-06, 
                            5.911008838925327e-07, 
                            -6.100626499303757e-07, 
                            1.364597296784596e-07, 
                            1.4129833241170798e-06, 
                            2.6589825996038015e-07, 
                            -3.4077220544074063e-07, 
                            1.643674069919157e-06, 
                            -4.980582909240897e-07, 
                            -1.880670841091733e-06, 
                            4.412443761988351e-07, 
                            7.100327241912916e-07, 
                            -1.1414419226440631e-06, 
                            5.309906661229169e-07, 
                            -1.8142501408759584e-06, 
                            -1.662581588724122e-06, 
                            4.6457052395040874e-07, 
                            -7.79279994849026e-08, 
                            1.1604218066720879e-06, 
                            2.7620887508122464e-06, 
                            1.1823024815630208e-06, 
                            8.151096007973792e-07, 
                            1.0853639185591133e-06, 
                            -2.1443907607416795e-06, 
                            -1.2611033078761013e-06, 
                            9.96295509403152e-07, 
                            1.649059658539283e-06, 
                            -4.981497314607991e-07, 
                            1.2704661453075188e-06, 
                            1.0906899757222567e-06, 
                            2.2617049970176286e-06, 
                            1.9271666983589904e-06, 
                            -9.03018355332399e-08, 
                            7.805542265388281e-07, 
                            3.454305797877713e-09, 
                            -3.228230728617408e-08, 
                            -9.236260728040718e-07, 
                            -1.9765143422482122e-07, 
                            5.228549994737984e-07, 
                            -4.990359475694322e-07, 
                            1.3014238673420313e-07, 
                            -3.497888445474986e-07, 
                            -9.601338521050502e-07, 
                            1.1454616349102428e-06, 
                            1.7509148796631016e-06
                        ], 
                        "initial_file": [
                            "S_TS3_004_0531.tif", 
                            {
                                "subtraction": {
                                    "initial_file": [
                                        "TS3_004_0531.tif"
                                    ], 
                                    "subtracted_file": [
                                        "A_TS3_004_0325.tif", 
                                        {
                                            "averaged_files": [
                                                [
                                                    "TS3_004_0325.tif"
                                                ], 
                                                [
                                                    "TS3_004_0326.tif"
                                                ], 
                                                [
                                                    "TS3_004_0327.tif"
                                                ], 
                                                [
                                                    "TS3_004_0328.tif"
                                                ], 
                                                [
                                                    "TS3_004_0329.tif"
                                                ], 
                                                [
                                                    "TS3_004_0330.tif"
                                                ], 
                                                [
                                                    "TS3_004_0331.tif"
                                                ], 
                                                [
                                                    "TS3_004_0332.tif"
                                                ], 
                                                [
                                                    "TS3_004_0333.tif"
                                                ], 
                                                [
                                                    "TS3_004_0334.tif"
                                                ], 
                                                [
                                                    "TS3_004_0335.tif"
                                                ], 
                                                [
                                                    "TS3_004_0336.tif"
                                                ], 
                                                [
                                                    "TS3_004_0337.tif"
                                                ], 
                                                [
                                                    "TS3_004_0338.tif"
                                                ], 
                                                [
                                                    "TS3_004_0339.tif"
                                                ], 
                                                [
                                                    "TS3_004_0340.tif"
                                                ], 
                                                [
                                                    "TS3_004_0341.tif"
                                                ], 
                                                [
                                                    "TS3_004_0342.tif"
                                                ], 
                                                [
                                                    "TS3_004_0343.tif"
                                                ], 
                                                [
                                                    "TS3_004_0344.tif"
                                                ], 
                                                [
                                                    "TS3_004_0345.tif"
                                                ], 
                                                [
                                                    "TS3_004_0346.tif"
                                                ], 
                                                [
                                                    "TS3_004_0347.tif"
                                                ], 
                                                [
                                                    "TS3_004_0348.tif"
                                                ], 
                                                [
                                                    "TS3_004_0349.tif"
                                                ], 
                                                [
                                                    "TS3_004_0350.tif"
                                                ], 
                                                [
                                                    "TS3_004_0351.tif"
