Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
69,39.703C,OK,2021-07-15,11:58:00,2.36e+008,39.7,0.0397,1.33e+005,1.02e+003,100,0,1.33e+005,1.02e+003,55,0.25,1,0.851,0.0694,0.0694,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.669,3.12e+003,Aqueous,0.669,1.06e-006,3.24,6.48,0.417,12.9,0.129,52.7,1,13.8,3.37e+004,1.2e+004,0.00194,100%,5,5,0,2.65e+004,3,2,,,,,2,8.57e-008,39.9,79.9,5.42,13.6,0.0184,1.88e+004,4.57,0.00452
70,39.861C,OK,2021-07-15,11:58:38,2.36e+008,39.9,0.04,1.33e+005,613,100,0,1.33e+005,613,55,0.25,1,0.851,0.148,0.148,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.667,3.12e+003,Aqueous,0.668,1.07e-006,3.2,6.4,0.456,14.2,0.142,51.2,1,10.9,3.42e+004,1.3e+004,0.00163,100%,5,5,0,6.24e+004,3,2,,,,,1,9.93e-007,3.46,6.92,0.468,13.5,0.0183,61.5,95.9,100
70,39.861C,OK,2021-07-15,11:58:38,2.36e+008,39.9,0.04,1.33e+005,613,100,0,1.33e+005,613,55,0.25,1,0.851,0.148,0.148,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.667,3.12e+003,Aqueous,0.668,1.07e-006,3.2,6.4,0.456,14.2,0.142,51.2,1,10.9,3.42e+004,1.3e+004,0.00163,100%,5,5,0,6.24e+004,3,2,,,,,2,3.33e-008,103,207,0,0,0,1.74e+005,4.12,0.00458
71,40.020C,OK,2021-07-15,11:59:16,2.36e+008,40,0.0402,1.33e+005,1.05e+003,100,0,1.33e+005,1.05e+003,55,0.25,1,0.85,0.26,0.26,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.665,3.12e+003,Aqueous,0.67,1.08e-006,3.2,6.4,0.457,14.3,0.143,51.2,1,11.1,3.43e+004,1.31e+004,0.00139,100%,5,5,0,1.13e+005,4,2,,,,,1,1e-006,3.43,6.86,0.468,13.6,0.0186,60.2,95.1,100
71,40.020C,OK,2021-07-15,11:59:16,2.36e+008,40,0.0402,1.33e+005,1.05e+003,100,0,1.33e+005,1.05e+003,55,0.25,1,0.85,0.26,0.26,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.665,3.12e+003,Aqueous,0.67,1.08e-006,3.2,6.4,0.457,14.3,0.143,51.2,1,11.1,3.43e+004,1.31e+004,0.00139,100%,5,5,0,1.13e+005,4,2,,,,,2,1.56e-007,22,44.1,2.88,13.1,0.017,4.68e+003,4.89,0.0213
72,40.179C,OK,2021-07-15,11:59:54,2.36e+008,40.2,0.0402,1.34e+005,1.01e+003,100,0,1.34e+005,1.01e+003,55,0.25,1,0.851,0.399,0.398,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.663,3.12e+003,Aqueous,0.659,1.07e-006,3.24,6.47,0.489,15.1,0.151,52.6,1,10.4,3.4e+004,1.34e+004,0.0016,100%,5,5,0,1.76e+005,3,2,,,,,1,9.97e-007,3.47,6.94,0.471,13.6,0.0184,61.9,96.3,100
72,40.179C,OK,2021-07-15,11:59:54,2.36e+008,40.2,0.0402,1.34e+005,1.01e+003,100,0,1.34e+005,1.01e+003,55,0.25,1,0.851,0.399,0.398,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.663,3.12e+003,Aqueous,0.659,1.07e-006,3.24,6.47,0.489,15.1,0.151,52.6,1,10.4,3.4e+004,1.34e+004,0.0016,100%,5,5,0,1.76e+005,3,2,,,,,2,1.72e-008,201,403,27.4,13.6,0.0185,8.27e+005,3.66,0.00935
73,40.339C,OK,2021-07-15,12:00:32,2.36e+008,40.3,0.0401,2.06e+005,1.29e+005,100,0,2.06e+005,1.29e+005,55,0.25,1,0.851,0.454,0.454,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.662,3.12e+003,Aqueous,0.616,2.08e-006,1.67,3.34,Multimodal,Multimodal,Multimodal,11.1,1.18,2.7e+004,0.000611,8.34e+004,0.00292,60%,5,3,2,1.95e+005,5,3,,,,,1,1.55e-006,2.23,4.47,0.174,7.77,0.00603,22.1,72,96.8
73,40.339C,OK,2021-07-15,12:00:32,2.36e+008,40.3,0.0401,2.06e+005,1.29e+005,100,0,2.06e+005,1.29e+005,55,0.25,1,0.851,0.454,0.454,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.662,3.12e+003,Aqueous,0.616,2.08e-006,1.67,3.34,Multimodal,Multimodal,Multimodal,11.1,1.18,2.7e+004,0.000611,8.34e+004,0.00292,60%,5,3,2,1.95e+005,5,3,,,,,2,8.03e-007,4.32,8.63,0.561,13,0.0169,103,16.4,3.17
73,40.339C,OK,2021-07-15,12:00:32,2.36e+008,40.3,0.0401,2.06e+005,1.29e+005,100,0,2.06e+005,1.29e+005,55,0.25,1,0.851,0.454,0.454,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.662,3.12e+003,Aqueous,0.616,2.08e-006,1.67,3.34,Multimodal,Multimodal,Multimodal,11.1,1.18,2.7e+004,0.000611,8.34e+004,0.00292,60%,5,3,2,1.95e+005,5,3,,,,,3,4.36e-009,795,1.59e+003,109,13.7,0.0187,2.06e+007,11.6,0.0403
74,40.668C,OK,2021-07-15,12:01:52,2.36e+008,40.7,0.0394,1.33e+005,3.54e+003,100,0,1.33e+005,3.54e+003,55,0.25,1,0.85,0.0688,0.0687,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.658,3.12e+003,Aqueous,0.66,1.06e-006,3.3,6.59,0.461,14,0.14,54.9,1,9.13,3.38e+004,1.27e+004,0.0016,100%,5,5,0,2.62e+004,4,2,,,,,1,1.01e-006,3.45,6.9,0.472,13.7,0.0187,61.1,97,100
74,40.668C,OK,2021-07-15,12:01:52,2.36e+008,40.7,0.0394,1.33e+005,3.54e+003,100,0,1.33e+005,3.54e+003,55,0.25,1,0.85,0.0688,0.0687,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.658,3.12e+003,Aqueous,0.66,1.06e-006,3.3,6.59,0.461,14,0.14,54.9,1,9.13,3.38e+004,1.27e+004,0.0016,100%,5,5,0,2.62e+004,4,2,,,,,2,3.45e-008,101,203,8.97,8.85,0.00783,1.66e+005,2.99,0.00333
75,40.828C,OK,2021-07-15,12:02:30,2.36e+008,40.8,0.0404,1.31e+005,895,100,0,1.31e+005,895,55,0.25,1,0.85,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.656,3.12e+003,Aqueous,0.667,1.08e-006,3.25,6.5,0.465,14.3,0.143,53.1,1,18.5,3.43e+004,1.31e+004,0.00228,100%,5,5,0,2.6e+004,3,2,,,,,1,1.7e-006,2.06,4.12,0.276,13.4,0.018,18.3,18.3,66.7
75,40.828C,OK,2021-07-15,12:02:30,2.36e+008,40.8,0.0404,1.31e+005,895,100,0,1.31e+005,895,55,0.25,1,0.85,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.656,3.12e+003,Aqueous,0.667,1.08e-006,3.25,6.5,0.465,14.3,0.143,53.1,1,18.5,3.43e+004,1.31e+004,0.00228,100%,5,5,0,2.6e+004,3,2,,,,,2,8.35e-007,4.2,8.39,0.452,10.8,0.0116,96.4,81.7,33.3
76,40.988C,OK,2021-07-15,12:03:08,2.36e+008,41,0.0392,1.3e+005,806,100,0,1.3e+005,806,55,0.25,1,0.851,0.0678,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.654,3.12e+003,Aqueous,0.665,1.07e-006,3.3,6.6,0.408,12.4,0.124,55.1,1,8.29,3.4e+004,1.18e+004,0.00157,100%,5,5,0,2.57e+004,3,3,,,,,1,5.9e-006,0.597,1.19,0,0,0,1.01,1.92,80.2
76,40.988C,OK,2021-07-15,12:03:08,2.36e+008,41,0.0392,1.3e+005,806,100,0,1.3e+005,806,55,0.25,1,0.851,0.0678,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.654,3.12e+003,Aqueous,0.665,1.07e-006,3.3,6.6,0.408,12.4,0.124,55.1,1,8.29,3.4e+004,1.18e+004,0.00157,100%,5,5,0,2.57e+004,3,3,,,,,2,9.67e-007,3.64,7.28,0.469,12.9,0.0166,69.1,96,19.8
76,40.988C,OK,2021-07-15,12:03:08,2.36e+008,41,0.0392,1.3e+005,806,100,0,1.3e+005,806,55,0.25,1,0.851,0.0678,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.654,3.12e+003,Aqueous,0.665,1.07e-006,3.3,6.6,0.408,12.4,0.124,55.1,1,8.29,3.4e+004,1.18e+004,0.00157,100%,5,5,0,2.57e+004,3,3,,,,,3,2.53e-008,139,278,0,0,0,3.48e+005,2.04,0.00201
77,41.146C,OK,2021-07-15,12:03:46,2.36e+008,41.1,0.0393,1.3e+005,1.2e+003,100,0,1.3e+005,1.2e+003,55,0.25,1,0.851,0.0684,0.0683,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.652,3.12e+003,Aqueous,0.669,1.08e-006,3.25,6.51,0.489,15,0.15,53.2,1,13.1,3.45e+004,1.36e+004,0.00173,100%,5,5,0,2.6e+004,3,2,,,,,1,1.02e-006,3.45,6.9,0.47,13.6,0.0186,61,94.6,100
77,41.146C,OK,2021-07-15,12:03:46,2.36e+008,41.1,0.0393,1.3e+005,1.2e+003,100,0,1.3e+005,1.2e+003,55,0.25,1,0.851,0.0684,0.0683,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.652,3.12e+003,Aqueous,0.669,1.08e-006,3.25,6.51,0.489,15,0.15,53.2,1,13.1,3.45e+004,1.36e+004,0.00173,100%,5,5,0,2.6e+004,3,2,,,,,2,2.32e-008,152,304,19.9,13.1,0.0171,4.29e+005,5.43,0.0189
78,41.304C,OK,2021-07-15,12:04:24,2.36e+008,41.3,0.0404,1.31e+005,1.03e+003,100,0,1.31e+005,1.03e+003,55,0.25,1,0.851,0.0678,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.65,3.12e+003,Aqueous,0.67,1.09e-006,3.24,6.49,0.497,15.3,0.153,52.8,1,11.3,3.47e+004,1.38e+004,0.00164,100%,5,5,0,2.57e+004,3,2,,,,,1,9.84e-007,3.6,7.2,0.481,13.4,0.0179,67.4,97,100
78,41.304C,OK,2021-07-15,12:04:24,2.36e+008,41.3,0.0404,1.31e+005,1.03e+003,100,0,1.31e+005,1.03e+003,55,0.25,1,0.851,0.0678,0.0678,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.65,3.12e+003,Aqueous,0.67,1.09e-006,3.24,6.49,0.497,15.3,0.153,52.8,1,11.3,3.47e+004,1.38e+004,0.00164,100%,5,5,0,2.57e+004,3,2,,,,,2,1.66e-008,213,425,28.8,13.5,0.0183,9.41e+005,3.01,0.00916
79,41.465C,OK,2021-07-15,12:05:03,2.36e+008,41.5,0.0395,1.3e+005,926,100,0,1.3e+005,926,55,0.25,1,0.851,0.0681,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.648,3.12e+003,Aqueous,0.676,1.09e-006,3.25,6.5,0.544,16.8,0.168,53.1,1,12.1,3.47e+004,1.48e+004,0.00176,100%,5,5,0,2.59e+004,3,2,,,,,1,1.04e-006,3.43,6.85,0.46,13.4,0.018,60.1,90.6,99.9
79,41.465C,OK,2021-07-15,12:05:03,2.36e+008,41.5,0.0395,1.3e+005,926,100,0,1.3e+005,926,55,0.25,1,0.851,0.0681,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.648,3.12e+003,Aqueous,0.676,1.09e-006,3.25,6.5,0.544,16.8,0.168,53.1,1,12.1,3.47e+004,1.48e+004,0.00176,100%,5,5,0,2.59e+004,3,2,,,,,2,2.24e-007,15.9,31.7,0,0,0,2.17e+003,9.44,0.102
80,41.624C,OK,2021-07-15,12:05:41,2.36e+008,41.6,0.0402,1.3e+005,941,100,0,1.3e+005,941,55,0.25,1,0.851,0.0673,0.0672,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.646,3.12e+003,Aqueous,0.668,1.08e-006,3.3,6.59,0.405,12.3,0.123,54.9,1,10.5,3.45e+004,1.2e+004,0.00178,100%,5,5,0,2.55e+004,3,3,,,,,1,4.96e-006,0.718,1.44,0.0926,12.9,0.0166,1.55,2.48,77.6
80,41.624C,OK,2021-07-15,12:05:41,2.36e+008,41.6,0.0402,1.3e+005,941,100,0,1.3e+005,941,55,0.25,1,0.851,0.0673,0.0672,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.646,3.12e+003,Aqueous,0.668,1.08e-006,3.3,6.59,0.405,12.3,0.123,54.9,1,10.5,3.45e+004,1.2e+004,0.00178,100%,5,5,0,2.55e+004,3,3,,,,,2,9.7e-007,3.68,7.35,0.477,13,0.0169,70.8,95.8,22.4
80,41.624C,OK,2021-07-15,12:05:41,2.36e+008,41.6,0.0402,1.3e+005,941,100,0,1.3e+005,941,55,0.25,1,0.851,0.0673,0.0672,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.646,3.12e+003,Aqueous,0.668,1.08e-006,3.3,6.59,0.405,12.3,0.123,54.9,1,10.5,3.45e+004,1.2e+004,0.00178,100%,5,5,0,2.55e+004,3,3,,,,,3,2.06e-008,173,345,19.8,11.4,0.0131,5.77e+005,1.7,0.00102
81,41.784C,OK,2021-07-15,12:06:19,2.36e+008,41.8,0.0398,1.3e+005,634,100,0,1.3e+005,634,55,0.25,1,0.851,0.0673,0.0673,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.644,3.12e+003,Aqueous,0.673,1.1e-006,3.27,6.54,0.496,15.2,0.152,53.8,1,13.5,3.48e+004,1.38e+004,0.00184,100%,5,5,0,2.55e+004,3,2,,,,,1,1.16e-006,3.1,6.19,0.11,3.56,0.00127,47.4,66,91.6
81,41.784C,OK,2021-07-15,12:06:19,2.36e+008,41.8,0.0398,1.3e+005,634,100,0,1.3e+005,634,55,0.25,1,0.851,0.0673,0.0673,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.644,3.12e+003,Aqueous,0.673,1.1e-006,3.27,6.54,0.496,15.2,0.152,53.8,1,13.5,3.48e+004,1.38e+004,0.00184,100%,5,5,0,2.55e+004,3,2,,,,,2,6.42e-007,5.58,11.2,0.554,9.94,0.00987,188,34,8.36
82,41.944C,OK,2021-07-15,12:06:58,2.36e+008,41.9,0.0406,1.29e+005,654,100,0,1.29e+005,654,55,0.25,1,0.851,0.0675,0.0675,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.643,3.12e+003,Aqueous,0.67,1.09e-006,3.28,6.56,0.519,15.8,0.158,54.2,1,14.4,3.47e+004,1.42e+004,0.00194,100%,5,5,0,2.56e+004,4,2,,,,,1,1.04e-006,3.44,6.88,0.458,13.3,0.0177,60.5,92,100
82,41.944C,OK,2021-07-15,12:06:58,2.36e+008,41.9,0.0406,1.29e+005,654,100,0,1.29e+005,654,55,0.25,1,0.851,0.0675,0.0675,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.643,3.12e+003,Aqueous,0.67,1.09e-006,3.28,6.56,0.519,15.8,0.158,54.2,1,14.4,3.47e+004,1.42e+004,0.00194,100%,5,5,0,2.56e+004,4,2,,,,,2,1.58e-007,22.7,45.5,2.89,12.7,0.0162,5.03e+003,8.01,0.0336
83,42.105C,OK,2021-07-15,12:07:36,2.36e+008,42.1,0.0397,1.3e+005,579,100,0,1.3e+005,579,55,0.25,1,0.852,0.0677,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.641,3.12e+003,Aqueous,0.671,1.09e-006,3.3,6.61,0.485,14.7,0.147,55.1,1,10,3.47e+004,1.34e+004,0.00154,100%,5,5,0,2.57e+004,3,2,,,,,1,9.93e-007,3.63,7.26,0.491,13.5,0.0183,68.7,95.1,99.9
83,42.105C,OK,2021-07-15,12:07:36,2.36e+008,42.1,0.0397,1.3e+005,579,100,0,1.3e+005,579,55,0.25,1,0.852,0.0677,0.0676,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.641,3.12e+003,Aqueous,0.671,1.09e-006,3.3,6.61,0.485,14.7,0.147,55.1,1,10,3.47e+004,1.34e+004,0.00154,100%,5,5,0,2.57e+004,3,2,,,,,2,2.32e-007,15.5,31.1,1.33,8.55,0.00732,2.07e+003,4.88,0.0657
84,42.265C,OK,2021-07-15,12:08:14,2.36e+008,42.3,0.0405,1.3e+005,685,100,0,1.3e+005,685,55,0.25,1,0.851,0.0677,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.639,3.12e+003,Aqueous,0.67,1.09e-006,3.31,6.62,0.527,15.9,0.159,55.4,1,15.7,3.47e+004,1.42e+004,0.00197,100%,5,5,0,2.57e+004,3,2,,,,,1,2.88e-006,1.26,2.52,0.162,12.9,0.0166,5.76,7.97,76.2
84,42.265C,OK,2021-07-15,12:08:14,2.36e+008,42.3,0.0405,1.3e+005,685,100,0,1.3e+005,685,55,0.25,1,0.851,0.0677,0.0677,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.639,3.12e+003,Aqueous,0.67,1.09e-006,3.31,6.62,0.527,15.9,0.159,55.4,1,15.7,3.47e+004,1.42e+004,0.00197,100%,5,5,0,2.57e+004,3,2,,,,,2,8.86e-007,4.08,8.17,0.213,5.21,0.00272,90.6,92,23.8
85,42.426C,OK,2021-07-15,12:08:53,2.36e+008,42.4,0.0396,1.3e+005,1.24e+003,100,0,1.3e+005,1.24e+003,55,0.25,1,0.851,0.0681,0.068,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.637,3.12e+003,Aqueous,0.674,1.1e-006,3.3,6.59,0.545,16.6,0.166,54.8,1,11.8,3.49e+004,1.47e+004,0.00151,100%,5,5,0,2.59e+004,3,2,,,,,1,1.04e-006,3.5,6.99,0.471,13.5,0.0181,63,83.9,98
85,42.426C,OK,2021-07-15,12:08:53,2.36e+008,42.4,0.0396,1.3e+005,1.24e+003,100,0,1.3e+005,1.24e+003,55,0.25,1,0.851,0.0681,0.068,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.637,3.12e+003,Aqueous,0.674,1.1e-006,3.3,6.59,0.545,16.6,0.166,54.8,1,11.8,3.49e+004,1.47e+004,0.00151,100%,5,5,0,2.59e+004,3,2,,,,,2,5.08e-007,7.14,14.3,0,0,0,335,16.1,2.03
86,42.586C,OK,2021-07-15,12:09:31,2.36e+008,42.6,0.0396,1.29e+005,1.14e+003,100,0,1.29e+005,1.14e+003,55,0.25,1,0.851,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.635,3.12e+003,Aqueous,0.67,1.08e-006,3.37,6.74,0.51,15.1,0.151,57.8,1,10.4,3.43e+004,1.36e+004,0.00176,100%,5,5,0,2.59e+004,3,3,,,,,1,4.25e-006,0.856,1.71,0.0976,11.4,0.013,2.34,3.57,76.1
86,42.586C,OK,2021-07-15,12:09:31,2.36e+008,42.6,0.0396,1.29e+005,1.14e+003,100,0,1.29e+005,1.14e+003,55,0.25,1,0.851,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.635,3.12e+003,Aqueous,0.67,1.08e-006,3.37,6.74,0.51,15.1,0.151,57.8,1,10.4,3.43e+004,1.36e+004,0.00176,100%,5,5,0,2.59e+004,3,3,,,,,2,9.64e-007,3.78,7.56,0.482,12.8,0.0163,75.5,91.5,23.9
86,42.586C,OK,2021-07-15,12:09:31,2.36e+008,42.6,0.0396,1.29e+005,1.14e+003,100,0,1.29e+005,1.14e+003,55,0.25,1,0.851,0.0682,0.0681,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.635,3.12e+003,Aqueous,0.67,1.08e-006,3.37,6.74,0.51,15.1,0.151,57.8,1,10.4,3.43e+004,1.36e+004,0.00176,100%,5,5,0,2.59e+004,3,3,,,,,3,2.24e-007,16.2,32.5,0,0,0,2.29e+003,4.96,0.0156
87,42.746C,OK,2021-07-15,12:10:10,2.36e+008,42.7,0.0397,1.29e+005,798,100,0,1.29e+005,798,55,0.25,1,0.852,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.633,3.12e+003,Aqueous,0.675,1.09e-006,3.34,6.68,0.526,15.8,0.158,56.5,1,12.8,3.47e+004,1.41e+004,0.00172,100%,5,5,0,2.59e+004,3,2,,,,,1,1.01e-006,3.61,7.23,0.494,13.7,0.0187,68,95.4,100
87,42.746C,OK,2021-07-15,12:10:10,2.36e+008,42.7,0.0397,1.29e+005,798,100,0,1.29e+005,798,55,0.25,1,0.852,0.0683,0.0682,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.633,3.12e+003,Aqueous,0.675,1.09e-006,3.34,6.68,0.526,15.8,0.158,56.5,1,12.8,3.47e+004,1.41e+004,0.00172,100%,5,5,0,2.59e+004,3,2,,,,,2,1.59e-008,229,459,27.8,12.1,0.0147,1.12e+006,4.63,0.0155
88,42.906C,OK,2021-07-15,12:10:48,2.36e+008,42.9,0.0397,1.3e+005,563,100,0,1.3e+005,563,55,0.25,1,0.851,0.0685,0.0684,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.632,3.12e+003,Aqueous,0.672,1.08e-006,3.39,6.77,0.513,15.2,0.152,58.5,1,10.5,3.44e+004,1.36e+004,0.00171,100%,5,5,0,2.6e+004,4,2,,,,,1,1.04e-006,3.51,7.01,0.466,13.3,0.0176,63.4,89.2,99.7
88,42.906C,OK,2021-07-15,12:10:48,2.36e+008,42.9,0.0397,1.3e+005,563,100,0,1.3e+005,563,55,0.25,1,0.851,0.0685,0.0684,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.632,3.12e+003,Aqueous,0.672,1.08e-006,3.39,6.77,0.513,15.2,0.152,58.5,1,10.5,3.44e+004,1.36e+004,0.00171,100%,5,5,0,2.6e+004,4,2,,,,,2,2.96e-007,12.4,24.8,0.407,3.28,0.00108,1.22e+003,10.8,0.262
89,43.067C,OK,2021-07-15,12:11:27,2.36e+008,43.1,0.0394,1.3e+005,575,100,0,1.3e+005,575,55,0.25,1,0.851,0.0687,0.0686,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.63,3.12e+003,Aqueous,0.67,1.09e-006,3.36,6.72,0.504,15,0.15,57.5,1,16.1,3.48e+004,1.37e+004,0.00203,100%,5,5,0,No Offset,3,2,,,,,1,1.03e-006,3.57,7.13,0.483,13.5,0.0183,65.9,94.4,100
89,43.067C,OK,2021-07-15,12:11:27,2.36e+008,43.1,0.0394,1.3e+005,575,100,0,1.3e+005,575,55,0.25,1,0.851,0.0687,0.0686,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.63,3.12e+003,Aqueous,0.67,1.09e-006,3.36,6.72,0.504,15,0.15,57.5,1,16.1,3.48e+004,1.37e+004,0.00203,100%,5,5,0,No Offset,3,2,,,,,2,5.73e-008,64.1,128,0,0,0,5.7e+004,5.61,0.00289
90,43.227C,OK,2021-07-15,12:12:06,2.36e+008,43.2,0.0397,1.32e+005,2.22e+003,100,0,1.32e+005,2.22e+003,55,0.25,1,0.851,0.0692,0.0691,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.628,3.12e+003,Aqueous,0.673,1.07e-006,3.44,6.89,0.505,14.7,0.147,60.8,1,8.34,3.41e+004,1.32e+004,0.00151,100%,5,5,0,No Offset,3,2,,,,,1,1.02e-006,3.61,7.22,0.492,13.6,0.0186,67.8,94,100
90,43.227C,OK,2021-07-15,12:12:06,2.36e+008,43.2,0.0397,1.32e+005,2.22e+003,100,0,1.32e+005,2.22e+003,55,0.25,1,0.851,0.0692,0.0691,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.628,3.12e+003,Aqueous,0.673,1.07e-006,3.44,6.89,0.505,14.7,0.147,60.8,1,8.34,3.41e+004,1.32e+004,0.00151,100%,5,5,0,No Offset,3,2,,,,,2,3.28e-008,112,225,7.26,6.46,0.00417,2.12e+005,5.99,0.0133
